geo,indicatore,sitc,partner,anno,valore_mln_eur
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2002,-1940.1
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2003,-1729.7
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2004,-1786.4
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2005,-1697.1
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2006,-1438.1
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2007,-1348.4
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2008,-465.7
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2009,-459.7
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2010,-519.9
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2011,-1021
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2012,800.5
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2013,2099.1
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2014,1701.9
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2015,1252.4
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2016,1827.9
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2017,2373.8
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2018,2270.8
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2019,3633
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2020,3929.4
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2021,3090.2
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2022,2137.9
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2023,4820.6
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2024,2880.8
DE,MIO_BAL_VAL,SITC0_1,EXT_EU27_2020,2025,27.6
DE,MIO_BAL_VAL,SITC0_1,WORLD,2002,-10009.5
DE,MIO_BAL_VAL,SITC0_1,WORLD,2003,-9506
DE,MIO_BAL_VAL,SITC0_1,WORLD,2004,-8235.1
DE,MIO_BAL_VAL,SITC0_1,WORLD,2005,-7427.6
DE,MIO_BAL_VAL,SITC0_1,WORLD,2006,-7976.5
DE,MIO_BAL_VAL,SITC0_1,WORLD,2007,-7109.8
DE,MIO_BAL_VAL,SITC0_1,WORLD,2008,-5524.1
DE,MIO_BAL_VAL,SITC0_1,WORLD,2009,-5497.7
DE,MIO_BAL_VAL,SITC0_1,WORLD,2010,-5925.3
DE,MIO_BAL_VAL,SITC0_1,WORLD,2011,-6312
DE,MIO_BAL_VAL,SITC0_1,WORLD,2012,-5305
DE,MIO_BAL_VAL,SITC0_1,WORLD,2013,-4240
DE,MIO_BAL_VAL,SITC0_1,WORLD,2014,-4810.8
DE,MIO_BAL_VAL,SITC0_1,WORLD,2015,-7370.6
DE,MIO_BAL_VAL,SITC0_1,WORLD,2016,-8486.6
DE,MIO_BAL_VAL,SITC0_1,WORLD,2017,-10360.1
DE,MIO_BAL_VAL,SITC0_1,WORLD,2018,-11396
DE,MIO_BAL_VAL,SITC0_1,WORLD,2019,-10677.1
DE,MIO_BAL_VAL,SITC0_1,WORLD,2020,-12705.2
DE,MIO_BAL_VAL,SITC0_1,WORLD,2021,-13563.7
DE,MIO_BAL_VAL,SITC0_1,WORLD,2022,-13850.6
DE,MIO_BAL_VAL,SITC0_1,WORLD,2023,-15265.1
DE,MIO_BAL_VAL,SITC0_1,WORLD,2024,-18871.5
DE,MIO_BAL_VAL,SITC0_1,WORLD,2025,-23985.9
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2002,-4287.6
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2003,-4058.6
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2004,-4526.8
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2005,-4302.2
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2006,-6432.8
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2007,-6953.1
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2008,-6822.6
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2009,-4155.8
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2010,-6859
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2011,-9243.2
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2012,-8131
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2013,-7260.6
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2014,-6984.8
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2015,-6361.2
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2016,-6131.7
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2017,-6857.7
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2018,-7220.8
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2019,-6823
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2020,-7396.4
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2021,-10925.3
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2022,-12434.3
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2023,-8400.2
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2024,-6888.6
DE,MIO_BAL_VAL,SITC2_4,EXT_EU27_2020,2025,-7424.1
DE,MIO_BAL_VAL,SITC2_4,WORLD,2002,-8061.1
DE,MIO_BAL_VAL,SITC2_4,WORLD,2003,-7747.7
DE,MIO_BAL_VAL,SITC2_4,WORLD,2004,-8438.3
DE,MIO_BAL_VAL,SITC2_4,WORLD,2005,-9022.7
DE,MIO_BAL_VAL,SITC2_4,WORLD,2006,-12108.8
DE,MIO_BAL_VAL,SITC2_4,WORLD,2007,-12774.9
DE,MIO_BAL_VAL,SITC2_4,WORLD,2008,-13263.2
DE,MIO_BAL_VAL,SITC2_4,WORLD,2009,-9589.4
DE,MIO_BAL_VAL,SITC2_4,WORLD,2010,-14572.2
DE,MIO_BAL_VAL,SITC2_4,WORLD,2011,-18626.7
DE,MIO_BAL_VAL,SITC2_4,WORLD,2012,-16878.5
DE,MIO_BAL_VAL,SITC2_4,WORLD,2013,-16811.8
DE,MIO_BAL_VAL,SITC2_4,WORLD,2014,-15938.5
DE,MIO_BAL_VAL,SITC2_4,WORLD,2015,-15420.2
DE,MIO_BAL_VAL,SITC2_4,WORLD,2016,-15243.2
DE,MIO_BAL_VAL,SITC2_4,WORLD,2017,-17185.5
DE,MIO_BAL_VAL,SITC2_4,WORLD,2018,-17612
DE,MIO_BAL_VAL,SITC2_4,WORLD,2019,-17962.3
DE,MIO_BAL_VAL,SITC2_4,WORLD,2020,-17448.5
DE,MIO_BAL_VAL,SITC2_4,WORLD,2021,-23964.3
DE,MIO_BAL_VAL,SITC2_4,WORLD,2022,-26842.9
DE,MIO_BAL_VAL,SITC2_4,WORLD,2023,-21489.9
DE,MIO_BAL_VAL,SITC2_4,WORLD,2024,-18956
DE,MIO_BAL_VAL,SITC2_4,WORLD,2025,-20692
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2002,-26600.5
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2003,-30248.4
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2004,-31701.1
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2005,-45373.8
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2006,-56954.6
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2007,-52442.8
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2008,-72786.7
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2009,-46414.4
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2010,-55143.8
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2011,-71523.2
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2012,-73119.2
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2013,-71181.2
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2014,-63896.3
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2015,-45646
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2016,-36645
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2017,-40447.2
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2018,-48469.4
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2019,-43455.9
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2020,-28586.6
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2021,-48864.8
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2022,-105100.1
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2023,-56371.2
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2024,-49912
DE,MIO_BAL_VAL,SITC3,EXT_EU27_2020,2025,-45553.4
DE,MIO_BAL_VAL,SITC3,WORLD,2002,-34292.7
DE,MIO_BAL_VAL,SITC3,WORLD,2003,-36825.9
DE,MIO_BAL_VAL,SITC3,WORLD,2004,-38309.8
DE,MIO_BAL_VAL,SITC3,WORLD,2005,-55985.4
DE,MIO_BAL_VAL,SITC3,WORLD,2006,-67277.8
DE,MIO_BAL_VAL,SITC3,WORLD,2007,-60229.2
DE,MIO_BAL_VAL,SITC3,WORLD,2008,-87819.1
DE,MIO_BAL_VAL,SITC3,WORLD,2009,-60513.6
DE,MIO_BAL_VAL,SITC3,WORLD,2010,-73714.5
DE,MIO_BAL_VAL,SITC3,WORLD,2011,-95829.1
DE,MIO_BAL_VAL,SITC3,WORLD,2012,-98240.7
DE,MIO_BAL_VAL,SITC3,WORLD,2013,-96504.8
DE,MIO_BAL_VAL,SITC3,WORLD,2014,-83316.3
DE,MIO_BAL_VAL,SITC3,WORLD,2015,-59855.5
DE,MIO_BAL_VAL,SITC3,WORLD,2016,-47575.7
DE,MIO_BAL_VAL,SITC3,WORLD,2017,-55621.9
DE,MIO_BAL_VAL,SITC3,WORLD,2018,-66145.2
DE,MIO_BAL_VAL,SITC3,WORLD,2019,-62341.6
DE,MIO_BAL_VAL,SITC3,WORLD,2020,-42077.8
DE,MIO_BAL_VAL,SITC3,WORLD,2021,-68494.5
DE,MIO_BAL_VAL,SITC3,WORLD,2022,-133238.7
DE,MIO_BAL_VAL,SITC3,WORLD,2023,-85993.5
DE,MIO_BAL_VAL,SITC3,WORLD,2024,-70752.3
DE,MIO_BAL_VAL,SITC3,WORLD,2025,-69067.4
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2002,16910.8
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2003,16746.1
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2004,20822.5
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2005,21712.7
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2006,24999.2
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2007,26052.5
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2008,31170.6
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2009,28172.1
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2010,32978.4
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2011,34510.6
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2012,43678.8
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2013,46521.1
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2014,48641.1
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2015,52222.8
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2016,50221.6
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2017,53326.5
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2018,55549.7
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2019,58655.3
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2020,57467.5
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2021,71079.4
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2022,68621.8
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2023,74676.5
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2024,77675.1
DE,MIO_BAL_VAL,SITC5,EXT_EU27_2020,2025,72114.2
DE,MIO_BAL_VAL,SITC5,WORLD,2002,21592.5
DE,MIO_BAL_VAL,SITC5,WORLD,2003,26012.1
DE,MIO_BAL_VAL,SITC5,WORLD,2004,33494
DE,MIO_BAL_VAL,SITC5,WORLD,2005,35166.9
DE,MIO_BAL_VAL,SITC5,WORLD,2006,39212.4
DE,MIO_BAL_VAL,SITC5,WORLD,2007,40902.9
DE,MIO_BAL_VAL,SITC5,WORLD,2008,46971
DE,MIO_BAL_VAL,SITC5,WORLD,2009,40670.1
DE,MIO_BAL_VAL,SITC5,WORLD,2010,46100
DE,MIO_BAL_VAL,SITC5,WORLD,2011,46872.5
DE,MIO_BAL_VAL,SITC5,WORLD,2012,54823.6
DE,MIO_BAL_VAL,SITC5,WORLD,2013,58282.1
DE,MIO_BAL_VAL,SITC5,WORLD,2014,59202.3
DE,MIO_BAL_VAL,SITC5,WORLD,2015,60777.9
DE,MIO_BAL_VAL,SITC5,WORLD,2016,59105.4
DE,MIO_BAL_VAL,SITC5,WORLD,2017,61482.2
DE,MIO_BAL_VAL,SITC5,WORLD,2018,59844.7
DE,MIO_BAL_VAL,SITC5,WORLD,2019,59620.4
DE,MIO_BAL_VAL,SITC5,WORLD,2020,60810.1
DE,MIO_BAL_VAL,SITC5,WORLD,2021,76787.4
DE,MIO_BAL_VAL,SITC5,WORLD,2022,67912.5
DE,MIO_BAL_VAL,SITC5,WORLD,2023,79051.6
DE,MIO_BAL_VAL,SITC5,WORLD,2024,79779.8
DE,MIO_BAL_VAL,SITC5,WORLD,2025,79560.2
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2002,7559.8
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2003,7248.4
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2004,10915
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2005,10862.5
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2006,12257.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2007,8414.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2008,10618.6
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2009,10184.4
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2010,9826.5
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2011,11131.8
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2012,20482.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2013,22183.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2014,18888.9
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2015,13282.4
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2016,14246.4
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2017,20233.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2018,20619.3
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2019,21578.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2020,12402.5
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2021,16121.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2022,5213.9
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2023,24049.1
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2024,22783.3
DE,MIO_BAL_VAL,SITC6_8,EXT_EU27_2020,2025,21045.5
DE,MIO_BAL_VAL,SITC6_8,WORLD,2002,18430.7
DE,MIO_BAL_VAL,SITC6_8,WORLD,2003,17904.9
DE,MIO_BAL_VAL,SITC6_8,WORLD,2004,27998.7
DE,MIO_BAL_VAL,SITC6_8,WORLD,2005,28455.9
DE,MIO_BAL_VAL,SITC6_8,WORLD,2006,32562
DE,MIO_BAL_VAL,SITC6_8,WORLD,2007,33196.8
DE,MIO_BAL_VAL,SITC6_8,WORLD,2008,33120.9
DE,MIO_BAL_VAL,SITC6_8,WORLD,2009,32110.8
DE,MIO_BAL_VAL,SITC6_8,WORLD,2010,28739.7
DE,MIO_BAL_VAL,SITC6_8,WORLD,2011,25150.8
DE,MIO_BAL_VAL,SITC6_8,WORLD,2012,29238.6
DE,MIO_BAL_VAL,SITC6_8,WORLD,2013,30019.1
DE,MIO_BAL_VAL,SITC6_8,WORLD,2014,24401.2
DE,MIO_BAL_VAL,SITC6_8,WORLD,2015,18549.3
DE,MIO_BAL_VAL,SITC6_8,WORLD,2016,17726.6
DE,MIO_BAL_VAL,SITC6_8,WORLD,2017,22830.8
DE,MIO_BAL_VAL,SITC6_8,WORLD,2018,25528.1
DE,MIO_BAL_VAL,SITC6_8,WORLD,2019,29210.7
DE,MIO_BAL_VAL,SITC6_8,WORLD,2020,17622.8
DE,MIO_BAL_VAL,SITC6_8,WORLD,2021,15807.5
DE,MIO_BAL_VAL,SITC6_8,WORLD,2022,2014.2
DE,MIO_BAL_VAL,SITC6_8,WORLD,2023,30837.8
DE,MIO_BAL_VAL,SITC6_8,WORLD,2024,32803
DE,MIO_BAL_VAL,SITC6_8,WORLD,2025,22275
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2002,86479.4
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2003,84880.2
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2004,91539
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2005,94495.1
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2006,106979.2
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2007,118712.2
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2008,125881.7
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2009,101658.7
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2010,124795.5
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2011,156104.9
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2012,186375.1
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2013,193348.5
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2014,200492.1
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2015,207928.1
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2016,198247.9
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2017,201542.2
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2018,199054.1
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2019,193119.7
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2020,161037.2
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2021,174521.7
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2022,177003.8
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2023,195143.9
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2024,198113.7
DE,MIO_BAL_VAL,SITC7,EXT_EU27_2020,2025,171836.4
DE,MIO_BAL_VAL,SITC7,WORLD,2002,142920
DE,MIO_BAL_VAL,SITC7,WORLD,2003,138890.7
DE,MIO_BAL_VAL,SITC7,WORLD,2004,154703.8
DE,MIO_BAL_VAL,SITC7,WORLD,2005,163852.8
DE,MIO_BAL_VAL,SITC7,WORLD,2006,174413.8
DE,MIO_BAL_VAL,SITC7,WORLD,2007,199060.5
DE,MIO_BAL_VAL,SITC7,WORLD,2008,203104.4
DE,MIO_BAL_VAL,SITC7,WORLD,2009,142358.7
DE,MIO_BAL_VAL,SITC7,WORLD,2010,170939
DE,MIO_BAL_VAL,SITC7,WORLD,2011,203912.2
DE,MIO_BAL_VAL,SITC7,WORLD,2012,225367.3
DE,MIO_BAL_VAL,SITC7,WORLD,2013,226914
DE,MIO_BAL_VAL,SITC7,WORLD,2014,232299.4
DE,MIO_BAL_VAL,SITC7,WORLD,2015,247055.1
DE,MIO_BAL_VAL,SITC7,WORLD,2016,241856.5
DE,MIO_BAL_VAL,SITC7,WORLD,2017,252388.1
DE,MIO_BAL_VAL,SITC7,WORLD,2018,246949.7
DE,MIO_BAL_VAL,SITC7,WORLD,2019,232212.8
DE,MIO_BAL_VAL,SITC7,WORLD,2020,181194.5
DE,MIO_BAL_VAL,SITC7,WORLD,2021,201930.4
DE,MIO_BAL_VAL,SITC7,WORLD,2022,197388.6
DE,MIO_BAL_VAL,SITC7,WORLD,2023,220515.1
DE,MIO_BAL_VAL,SITC7,WORLD,2024,226079.8
DE,MIO_BAL_VAL,SITC7,WORLD,2025,207643.9
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2002,1543.9
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2003,1507.8
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2004,-287.4
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2005,169.5
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2006,965.4
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2007,870.8
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2008,396.8
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2009,-1536.8
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2010,1593.7
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2011,2712.6
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2012,2607.9
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2013,204.1
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2014,3107.9
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2015,2972
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2016,3208.1
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2017,-1756.8
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2018,-3338.8
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2019,-1732.9
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2020,-4133
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2021,-9539.3
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2022,-9364
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2023,7470
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2024,11796.1
DE,MIO_BAL_VAL,SITC9,EXT_EU27_2020,2025,3905.9
DE,MIO_BAL_VAL,SITC9,WORLD,2002,2191.2
DE,MIO_BAL_VAL,SITC9,WORLD,2003,1176.4
DE,MIO_BAL_VAL,SITC9,WORLD,2004,-5135.3
DE,MIO_BAL_VAL,SITC9,WORLD,2005,769
DE,MIO_BAL_VAL,SITC9,WORLD,2006,1594.5
DE,MIO_BAL_VAL,SITC9,WORLD,2007,1212.2
DE,MIO_BAL_VAL,SITC9,WORLD,2008,935.5
DE,MIO_BAL_VAL,SITC9,WORLD,2009,-670.5
DE,MIO_BAL_VAL,SITC9,WORLD,2010,2397
DE,MIO_BAL_VAL,SITC9,WORLD,2011,2243
DE,MIO_BAL_VAL,SITC9,WORLD,2012,2667.1
DE,MIO_BAL_VAL,SITC9,WORLD,2013,996.8
DE,MIO_BAL_VAL,SITC9,WORLD,2014,4622.3
DE,MIO_BAL_VAL,SITC9,WORLD,2015,4459.8
DE,MIO_BAL_VAL,SITC9,WORLD,2016,4344.9
DE,MIO_BAL_VAL,SITC9,WORLD,2017,-1286.2
DE,MIO_BAL_VAL,SITC9,WORLD,2018,-3868.2
DE,MIO_BAL_VAL,SITC9,WORLD,2019,-1802.1
DE,MIO_BAL_VAL,SITC9,WORLD,2020,-3679
DE,MIO_BAL_VAL,SITC9,WORLD,2021,-6683
DE,MIO_BAL_VAL,SITC9,WORLD,2022,-5763.2
DE,MIO_BAL_VAL,SITC9,WORLD,2023,9501.9
DE,MIO_BAL_VAL,SITC9,WORLD,2024,12268
DE,MIO_BAL_VAL,SITC9,WORLD,2025,4777.8
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2002,79665.6
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2003,74345.8
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2004,84974.8
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2005,75866.8
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2006,80375.5
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2007,93305.2
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2008,87992.8
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2009,87448.5
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2010,106671.5
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2011,122672.5
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2012,172694.2
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2013,185914.1
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2014,201950.8
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2015,225650.4
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2016,224975.2
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2017,228413.8
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2018,218464.9
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2019,224974.2
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2020,194720.5
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2021,195483
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2022,126079
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2023,241388.6
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2024,256448.4
DE,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2025,215951.9
DE,MIO_BAL_VAL,TOTAL,WORLD,2002,132771
DE,MIO_BAL_VAL,TOTAL,WORLD,2003,129904.5
DE,MIO_BAL_VAL,TOTAL,WORLD,2004,156077.9
DE,MIO_BAL_VAL,TOTAL,WORLD,2005,155808.8
DE,MIO_BAL_VAL,TOTAL,WORLD,2006,160419.5
DE,MIO_BAL_VAL,TOTAL,WORLD,2007,194258.5
DE,MIO_BAL_VAL,TOTAL,WORLD,2008,177525.5
DE,MIO_BAL_VAL,TOTAL,WORLD,2009,138868.3
DE,MIO_BAL_VAL,TOTAL,WORLD,2010,153963.8
DE,MIO_BAL_VAL,TOTAL,WORLD,2011,157410.6
DE,MIO_BAL_VAL,TOTAL,WORLD,2012,191672.4
DE,MIO_BAL_VAL,TOTAL,WORLD,2013,198655.3
DE,MIO_BAL_VAL,TOTAL,WORLD,2014,216459.6
DE,MIO_BAL_VAL,TOTAL,WORLD,2015,248195.7
DE,MIO_BAL_VAL,TOTAL,WORLD,2016,251727.8
DE,MIO_BAL_VAL,TOTAL,WORLD,2017,252247.5
DE,MIO_BAL_VAL,TOTAL,WORLD,2018,233301.1
