nace_r2,unit,anno,valore
K66,CLV15_MEUR,2003,16296.6
K66,CLV15_MEUR,2004,18433
K66,CLV15_MEUR,2005,18959.5
K66,CLV15_MEUR,2006,19800.6
K66,CLV15_MEUR,2007,20251.5
K66,CLV15_MEUR,2008,21303.8
K66,CLV15_MEUR,2009,23287.6
K66,CLV15_MEUR,2010,24249.9
K66,CLV15_MEUR,2011,23584.1
K66,CLV15_MEUR,2012,20286.5
K66,CLV15_MEUR,2013,18695.8
K66,CLV15_MEUR,2014,17215.8
K66,CLV15_MEUR,2015,16940.5
K66,CLV15_MEUR,2016,17959.4
K66,CLV15_MEUR,2017,19083.1
K66,CLV15_MEUR,2018,19635.7
K66,CLV15_MEUR,2019,21044.2
K66,CLV15_MEUR,2020,21424.3
K66,CLV15_MEUR,2021,18125.3
K66,CLV15_MEUR,2022,17787.4
K66,CLV15_MEUR,2023,17632.8
K66,CLV15_MEUR,2024,NA
K66,CLV15_MEUR,2025,NA
K66,CP_MEUR,1975,NA
K66,CP_MEUR,1976,NA
K66,CP_MEUR,1977,NA
K66,CP_MEUR,1978,NA
K66,CP_MEUR,1979,NA
K66,CP_MEUR,1980,NA
K66,CP_MEUR,1981,NA
K66,CP_MEUR,1982,NA
K66,CP_MEUR,1983,NA
K66,CP_MEUR,1984,NA
K66,CP_MEUR,1985,NA
K66,CP_MEUR,1986,NA
K66,CP_MEUR,1987,NA
K66,CP_MEUR,1988,NA
K66,CP_MEUR,1989,NA
K66,CP_MEUR,1990,NA
K66,CP_MEUR,1991,NA
K66,CP_MEUR,1992,NA
K66,CP_MEUR,1993,NA
K66,CP_MEUR,1994,NA
K66,CP_MEUR,1995,5952.6
K66,CP_MEUR,1996,6623.8
K66,CP_MEUR,1997,8013.7
K66,CP_MEUR,1998,8198.5
K66,CP_MEUR,1999,9062
K66,CP_MEUR,2000,8967.9
K66,CP_MEUR,2001,9342.7
K66,CP_MEUR,2002,9843.4
K66,CP_MEUR,2003,10875.4
K66,CP_MEUR,2004,12450.6
K66,CP_MEUR,2005,13024.2
K66,CP_MEUR,2006,13117.4
K66,CP_MEUR,2007,14011.9
K66,CP_MEUR,2008,14823.1
K66,CP_MEUR,2009,15098.2
K66,CP_MEUR,2010,15562.7
K66,CP_MEUR,2011,16061.6
K66,CP_MEUR,2012,15745.8
K66,CP_MEUR,2013,16766.1
K66,CP_MEUR,2014,17049.7
K66,CP_MEUR,2015,16940.5
K66,CP_MEUR,2016,17097.3
K66,CP_MEUR,2017,17601.3
K66,CP_MEUR,2018,18386
K66,CP_MEUR,2019,19506.2
K66,CP_MEUR,2020,19436.7
K66,CP_MEUR,2021,17222.4
K66,CP_MEUR,2022,17755.8
K66,CP_MEUR,2023,18874.4
K66,CP_MEUR,2024,NA
K66,CP_MEUR,2025,NA
L,CLV15_MEUR,1975,NA
L,CLV15_MEUR,1976,NA
L,CLV15_MEUR,1977,NA
L,CLV15_MEUR,1978,NA
L,CLV15_MEUR,1979,NA
L,CLV15_MEUR,1980,NA
L,CLV15_MEUR,1981,NA
L,CLV15_MEUR,1982,NA
L,CLV15_MEUR,1983,NA
L,CLV15_MEUR,1984,NA
L,CLV15_MEUR,1985,NA
L,CLV15_MEUR,1986,NA
L,CLV15_MEUR,1987,NA
L,CLV15_MEUR,1988,NA
L,CLV15_MEUR,1989,NA
L,CLV15_MEUR,1990,NA
L,CLV15_MEUR,1991,NA
L,CLV15_MEUR,1992,NA
L,CLV15_MEUR,1993,NA
L,CLV15_MEUR,1994,NA
L,CLV15_MEUR,1995,185119.9
L,CLV15_MEUR,1996,181640.3
L,CLV15_MEUR,1997,181988.1
L,CLV15_MEUR,1998,183957.7
L,CLV15_MEUR,1999,187415.7
L,CLV15_MEUR,2000,188512.8
L,CLV15_MEUR,2001,192496.7
L,CLV15_MEUR,2002,197295.3
L,CLV15_MEUR,2003,202002.1
L,CLV15_MEUR,2004,201960
L,CLV15_MEUR,2005,202407.7
L,CLV15_MEUR,2006,205792.8
L,CLV15_MEUR,2007,204628
L,CLV15_MEUR,2008,204806.2
L,CLV15_MEUR,2009,204603.8
L,CLV15_MEUR,2010,201327
L,CLV15_MEUR,2011,204738.1
L,CLV15_MEUR,2012,203711.8
L,CLV15_MEUR,2013,201560.8
L,CLV15_MEUR,2014,202667
L,CLV15_MEUR,2015,206460.2
L,CLV15_MEUR,2016,206646.3
L,CLV15_MEUR,2017,207562.4
L,CLV15_MEUR,2018,209451.7
L,CLV15_MEUR,2019,211500.1
L,CLV15_MEUR,2020,204780.4
L,CLV15_MEUR,2021,206296.7
L,CLV15_MEUR,2022,212654.4
L,CLV15_MEUR,2023,218241
L,CLV15_MEUR,2024,219931.9
L,CLV15_MEUR,2025,219680.1
L,CP_MEUR,1975,NA
L,CP_MEUR,1976,NA
L,CP_MEUR,1977,NA
L,CP_MEUR,1978,NA
L,CP_MEUR,1979,NA
L,CP_MEUR,1980,NA
L,CP_MEUR,1981,NA
L,CP_MEUR,1982,NA
L,CP_MEUR,1983,NA
L,CP_MEUR,1984,NA
L,CP_MEUR,1985,NA
L,CP_MEUR,1986,NA
L,CP_MEUR,1987,NA
L,CP_MEUR,1988,NA
L,CP_MEUR,1989,NA
L,CP_MEUR,1990,NA
L,CP_MEUR,1991,NA
L,CP_MEUR,1992,NA
L,CP_MEUR,1993,NA
L,CP_MEUR,1994,NA
L,CP_MEUR,1995,78660.3
L,CP_MEUR,1996,90734.3
L,CP_MEUR,1997,96458.7
L,CP_MEUR,1998,100276.7
L,CP_MEUR,1999,107351.3
L,CP_MEUR,2000,114913.8
L,CP_MEUR,2001,123500.2
L,CP_MEUR,2002,135127.3
L,CP_MEUR,2003,144847.3
L,CP_MEUR,2004,154972.1
L,CP_MEUR,2005,160452
L,CP_MEUR,2006,170294.3
L,CP_MEUR,2007,176019.1
L,CP_MEUR,2008,181269.1
L,CP_MEUR,2009,185705.8
L,CP_MEUR,2010,187002.6
L,CP_MEUR,2011,193636.8
L,CP_MEUR,2012,197811.6
L,CP_MEUR,2013,198264.7
L,CP_MEUR,2014,200289.3
L,CP_MEUR,2015,206460.2
L,CP_MEUR,2016,208539.9
L,CP_MEUR,2017,210847
L,CP_MEUR,2018,213400.2
L,CP_MEUR,2019,217796.8
L,CP_MEUR,2020,213196.5
L,CP_MEUR,2021,216931.9
L,CP_MEUR,2022,226687.8
L,CP_MEUR,2023,240660.2
L,CP_MEUR,2024,247827.8
L,CP_MEUR,2025,254811.2
L68,CLV15_MEUR,1975,NA
L68,CLV15_MEUR,1976,NA
L68,CLV15_MEUR,1977,NA
L68,CLV15_MEUR,1978,NA
L68,CLV15_MEUR,1979,NA
L68,CLV15_MEUR,1980,NA
L68,CLV15_MEUR,1981,NA
L68,CLV15_MEUR,1982,NA
L68,CLV15_MEUR,1983,NA
L68,CLV15_MEUR,1984,NA
L68,CLV15_MEUR,1985,NA
L68,CLV15_MEUR,1986,NA
L68,CLV15_MEUR,1987,NA
L68,CLV15_MEUR,1988,NA
L68,CLV15_MEUR,1989,NA
L68,CLV15_MEUR,1990,NA
L68,CLV15_MEUR,1991,NA
L68,CLV15_MEUR,1992,NA
L68,CLV15_MEUR,1993,NA
L68,CLV15_MEUR,1994,NA
L68,CLV15_MEUR,1995,185119.9
L68,CLV15_MEUR,1996,181640.3
L68,CLV15_MEUR,1997,181988.1
L68,CLV15_MEUR,1998,183957.7
L68,CLV15_MEUR,1999,187415.7
L68,CLV15_MEUR,2000,188512.8
L68,CLV15_MEUR,2001,192496.7
L68,CLV15_MEUR,2002,197295.3
L68,CLV15_MEUR,2003,202002.1
L68,CLV15_MEUR,2004,201960
L68,CLV15_MEUR,2005,202407.7
L68,CLV15_MEUR,2006,205792.8
L68,CLV15_MEUR,2007,204628
L68,CLV15_MEUR,2008,204806.2
L68,CLV15_MEUR,2009,204603.8
L68,CLV15_MEUR,2010,201327
L68,CLV15_MEUR,2011,204738.1
L68,CLV15_MEUR,2012,203711.8
L68,CLV15_MEUR,2013,201560.8
L68,CLV15_MEUR,2014,202667
L68,CLV15_MEUR,2015,206460.2
L68,CLV15_MEUR,2016,206646.3
L68,CLV15_MEUR,2017,207562.4
L68,CLV15_MEUR,2018,209451.7
L68,CLV15_MEUR,2019,211500.1
L68,CLV15_MEUR,2020,204780.4
L68,CLV15_MEUR,2021,206296.7
L68,CLV15_MEUR,2022,212654.4
L68,CLV15_MEUR,2023,218241
L68,CLV15_MEUR,2024,219931.9
L68,CLV15_MEUR,2025,219680.1
L68,CP_MEUR,1975,NA
L68,CP_MEUR,1976,NA
L68,CP_MEUR,1977,NA
L68,CP_MEUR,1978,NA
L68,CP_MEUR,1979,NA
L68,CP_MEUR,1980,NA
L68,CP_MEUR,1981,NA
L68,CP_MEUR,1982,NA
L68,CP_MEUR,1983,NA
L68,CP_MEUR,1984,NA
L68,CP_MEUR,1985,NA
L68,CP_MEUR,1986,NA
L68,CP_MEUR,1987,NA
L68,CP_MEUR,1988,NA
L68,CP_MEUR,1989,NA
L68,CP_MEUR,1990,NA
L68,CP_MEUR,1991,NA
L68,CP_MEUR,1992,NA
L68,CP_MEUR,1993,NA
L68,CP_MEUR,1994,NA
L68,CP_MEUR,1995,78660.3
L68,CP_MEUR,1996,90734.3
L68,CP_MEUR,1997,96458.7
L68,CP_MEUR,1998,100276.7
L68,CP_MEUR,1999,107351.3
L68,CP_MEUR,2000,114913.8
L68,CP_MEUR,2001,123500.2
L68,CP_MEUR,2002,135127.3
L68,CP_MEUR,2003,144847.3
L68,CP_MEUR,2004,154972.1
L68,CP_MEUR,2005,160452
L68,CP_MEUR,2006,170294.3
L68,CP_MEUR,2007,176019.1
L68,CP_MEUR,2008,181269.1
L68,CP_MEUR,2009,185705.8
L68,CP_MEUR,2010,187002.6
L68,CP_MEUR,2011,193636.8
L68,CP_MEUR,2012,197811.6
L68,CP_MEUR,2013,198264.7
L68,CP_MEUR,2014,200289.3
L68,CP_MEUR,2015,206460.2
L68,CP_MEUR,2016,208539.9
L68,CP_MEUR,2017,210847
L68,CP_MEUR,2018,213400.2
L68,CP_MEUR,2019,217796.8
L68,CP_MEUR,2020,213196.5
L68,CP_MEUR,2021,216931.9
L68,CP_MEUR,2022,226687.8
L68,CP_MEUR,2023,240660.2
L68,CP_MEUR,2024,247827.8
L68,CP_MEUR,2025,254811.2
L68A,CLV15_MEUR,1975,NA
L68A,CLV15_MEUR,1976,NA
L68A,CLV15_MEUR,1977,NA
L68A,CLV15_MEUR,1978,NA
L68A,CLV15_MEUR,1979,NA
L68A,CLV15_MEUR,1980,NA
L68A,CLV15_MEUR,1981,NA
L68A,CLV15_MEUR,1982,NA
L68A,CLV15_MEUR,1983,NA
L68A,CLV15_MEUR,1984,NA
L68A,CLV15_MEUR,1985,NA
L68A,CLV15_MEUR,1986,NA
L68A,CLV15_MEUR,1987,NA
L68A,CLV15_MEUR,1988,NA
L68A,CLV15_MEUR,1989,NA
L68A,CLV15_MEUR,1990,NA
L68A,CLV15_MEUR,1991,NA
L68A,CLV15_MEUR,1992,NA
L68A,CLV15_MEUR,1993,NA
L68A,CLV15_MEUR,1994,NA
L68A,CLV15_MEUR,1995,115024.2
L68A,CLV15_MEUR,1996,112752
L68A,CLV15_MEUR,1997,114319.1
L68A,CLV15_MEUR,1998,116827.2
L68A,CLV15_MEUR,1999,119945.5
L68A,CLV15_MEUR,2000,120665.3
L68A,CLV15_MEUR,2001,120966.3
L68A,CLV15_MEUR,2002,122668.5
L68A,CLV15_MEUR,2003,124724.6
L68A,CLV15_MEUR,2004,126226.1
L68A,CLV15_MEUR,2005,128376.3
L68A,CLV15_MEUR,2006,129386
L68A,CLV15_MEUR,2007,131990.5
L68A,CLV15_MEUR,2008,133833.1
L68A,CLV15_MEUR,2009,134319.8
L68A,CLV15_MEUR,2010,133769.5
L68A,CLV15_MEUR,2011,136307.1
L68A,CLV15_MEUR,2012,137358.3
L68A,CLV15_MEUR,2013,138847.9
L68A,CLV15_MEUR,2014,139638.6
L68A,CLV15_MEUR,2015,140733.4
L68A,CLV15_MEUR,2016,140997.1
L68A,CLV15_MEUR,2017,141781.7
L68A,CLV15_MEUR,2018,143469
L68A,CLV15_MEUR,2019,143936.8
L68A,CLV15_MEUR,2020,144122
L68A,CLV15_MEUR,2021,143620.6
L68A,CLV15_MEUR,2022,144790.1
L68A,CLV15_MEUR,2023,149074
L68A,CLV15_MEUR,2024,150936.3
L68A,CLV15_MEUR,2025,152225.8
L68A,CP_MEUR,1975,NA
L68A,CP_MEUR,1976,NA
L68A,CP_MEUR,1977,NA
L68A,CP_MEUR,1978,NA
L68A,CP_MEUR,1979,NA
L68A,CP_MEUR,1980,NA
L68A,CP_MEUR,1981,NA
L68A,CP_MEUR,1982,NA
L68A,CP_MEUR,1983,NA
L68A,CP_MEUR,1984,NA
L68A,CP_MEUR,1985,NA
L68A,CP_MEUR,1986,NA
L68A,CP_MEUR,1987,NA
L68A,CP_MEUR,1988,NA
L68A,CP_MEUR,1989,NA
L68A,CP_MEUR,1990,NA
L68A,CP_MEUR,1991,NA
L68A,CP_MEUR,1992,NA
L68A,CP_MEUR,1993,NA
L68A,CP_MEUR,1994,NA
L68A,CP_MEUR,1995,49845.2
L68A,CP_MEUR,1996,57334.2
L68A,CP_MEUR,1997,61677.9
L68A,CP_MEUR,1998,64750.4
L68A,CP_MEUR,1999,69607
L68A,CP_MEUR,2000,74573.3
L68A,CP_MEUR,2001,78822.2
L68A,CP_MEUR,2002,85225.3
L68A,CP_MEUR,2003,90550.4
L68A,CP_MEUR,2004,98493.9
L68A,CP_MEUR,2005,102929.8
L68A,CP_MEUR,2006,108108
L68A,CP_MEUR,2007,114814.6
L68A,CP_MEUR,2008,119994.5
L68A,CP_MEUR,2009,123250
L68A,CP_MEUR,2010,125528.2
L68A,CP_MEUR,2011,130315.5
L68A,CP_MEUR,2012,133990
L68A,CP_MEUR,2013,136829.3
L68A,CP_MEUR,2014,137825.6
L68A,CP_MEUR,2015,140733.4
L68A,CP_MEUR,2016,142806.7
L68A,CP_MEUR,2017,144810.7
L68A,CP_MEUR,2018,147033.9
L68A,CP_MEUR,2019,148816.9
L68A,CP_MEUR,2020,150515.3
L68A,CP_MEUR,2021,152114.7
L68A,CP_MEUR,2022,156528.3
L68A,CP_MEUR,2023,165820.4
L68A,CP_MEUR,2024,171198.5
L68A,CP_MEUR,2025,177009.3
M,CLV15_MEUR,1975,NA
M,CLV15_MEUR,1976,NA
M,CLV15_MEUR,1977,NA
M,CLV15_MEUR,1978,NA
M,CLV15_MEUR,1979,NA
M,CLV15_MEUR,1980,NA
M,CLV15_MEUR,1981,NA
M,CLV15_MEUR,1982,NA
M,CLV15_MEUR,1983,NA
M,CLV15_MEUR,1984,NA
M,CLV15_MEUR,1985,NA
M,CLV15_MEUR,1986,NA
M,CLV15_MEUR,1987,NA
M,CLV15_MEUR,1988,NA
M,CLV15_MEUR,1989,NA
M,CLV15_MEUR,1990,NA
M,CLV15_MEUR,1991,NA
M,CLV15_MEUR,1992,NA
M,CLV15_MEUR,1993,NA
M,CLV15_MEUR,1994,NA
M,CLV15_MEUR,1995,86595.6
M,CLV15_MEUR,1996,88189.8
M,CLV15_MEUR,1997,93668.1
M,CLV15_MEUR,1998,92885.6
M,CLV15_MEUR,1999,96689.8
M,CLV15_MEUR,2000,105849.7
M,CLV15_MEUR,2001,107728.7
M,CLV15_MEUR,2002,111065.2
M,CLV15_MEUR,2003,114945.9
M,CLV15_MEUR,2004,112282.9
M,CLV15_MEUR,2005,107967.6
M,CLV15_MEUR,2006,110329.9
M,CLV15_MEUR,2007,111277.1
M,CLV15_MEUR,2008,110061.8
M,CLV15_MEUR,2009,104488.5
M,CLV15_MEUR,2010,105387.8
M,CLV15_MEUR,2011,102233.1
M,CLV15_MEUR,2012,99079.7
M,CLV15_MEUR,2013,97308.4
M,CLV15_MEUR,2014,96919.1
M,CLV15_MEUR,2015,97399
M,CLV15_MEUR,2016,100253.6
M,CLV15_MEUR,2017,102914.9
M,CLV15_MEUR,2018,105734.9
M,CLV15_MEUR,2019,103332.3
M,CLV15_MEUR,2020,106084.2
M,CLV15_MEUR,2021,113955.3
M,CLV15_MEUR,2022,127985
M,CLV15_MEUR,2023,137461.4
M,CLV15_MEUR,2024,137368.7
M,CLV15_MEUR,2025,138097.6
M,CP_MEUR,1975,NA
M,CP_MEUR,1976,NA
M,CP_MEUR,1977,NA
M,CP_MEUR,1978,NA
M,CP_MEUR,1979,NA
M,CP_MEUR,1980,NA
M,CP_MEUR,1981,NA
M,CP_MEUR,1982,NA
M,CP_MEUR,1983,NA
M,CP_MEUR,1984,NA
M,CP_MEUR,1985,NA
M,CP_MEUR,1986,NA
M,CP_MEUR,1987,NA
M,CP_MEUR,1988,NA
M,CP_MEUR,1989,NA
M,CP_MEUR,1990,NA
M,CP_MEUR,1991,NA
M,CP_MEUR,1992,NA
M,CP_MEUR,1993,NA
M,CP_MEUR,1994,NA
M,CP_MEUR,1995,51417.3
M,CP_MEUR,1996,60701.9
M,CP_MEUR,1997,68454.7
M,CP_MEUR,1998,67331.6
M,CP_MEUR,1999,71560.5
M,CP_MEUR,2000,79191.2
M,CP_MEUR,2001,80027.8
M,CP_MEUR,2002,83074
M,CP_MEUR,2003,89657.5
M,CP_MEUR,2004,91696.2
M,CP_MEUR,2005,93325.5
M,CP_MEUR,2006,93166.3
M,CP_MEUR,2007,95671
M,CP_MEUR,2008,98957.5
M,CP_MEUR,2009,96809.5
M,CP_MEUR,2010,98180.7
M,CP_MEUR,2011,97273.2
M,CP_MEUR,2012,95961.7
M,CP_MEUR,2013,94909.6
M,CP_MEUR,2014,95660.9
M,CP_MEUR,2015,97399
M,CP_MEUR,2016,99328.9
M,CP_MEUR,2017,101840.2
M,CP_MEUR,2018,105688.9
M,CP_MEUR,2019,103542.3
M,CP_MEUR,2020,105368
M,CP_MEUR,2021,112993
M,CP_MEUR,2022,123764.6
M,CP_MEUR,2023,138650.4
M,CP_MEUR,2024,140920.3
M,CP_MEUR,2025,144084.8
M69-M71,CLV15_MEUR,1975,NA
M69-M71,CLV15_MEUR,1976,NA
M69-M71,CLV15_MEUR,1977,NA
M69-M71,CLV15_MEUR,1978,NA
M69-M71,CLV15_MEUR,1979,NA
M69-M71,CLV15_MEUR,1980,NA
M69-M71,CLV15_MEUR,1981,NA
M69-M71,CLV15_MEUR,1982,NA
M69-M71,CLV15_MEUR,1983,NA
M69-M71,CLV15_MEUR,1984,NA
M69-M71,CLV15_MEUR,1985,NA
M69-M71,CLV15_MEUR,1986,NA
M69-M71,CLV15_MEUR,1987,NA
M69-M71,CLV15_MEUR,1988,NA
M69-M71,CLV15_MEUR,1989,NA
M69-M71,CLV15_MEUR,1990,NA
M69-M71,CLV15_MEUR,1991,NA
M69-M71,CLV15_MEUR,1992,NA
M69-M71,CLV15_MEUR,1993,NA
M69-M71,CLV15_MEUR,1994,NA
M69-M71,CLV15_MEUR,1995,59426
M69-M71,CLV15_MEUR,1996,60483.7
M69-M71,CLV15_MEUR,1997,64595.5
M69-M71,CLV15_MEUR,1998,63282.4
M69-M71,CLV15_MEUR,1999,65805.8
M69-M71,CLV15_MEUR,2000,72102.5
M69-M71,CLV15_MEUR,2001,73125.6
M69-M71,CLV15_MEUR,2002,75704.4
M69-M71,CLV15_MEUR,2003,79155.5
M69-M71,CLV15_MEUR,2004,76399.2
M69-M71,CLV15_MEUR,2005,72266.1
M69-M71,CLV15_MEUR,2006,73356.2
M69-M71,CLV15_MEUR,2007,74386.8
M69-M71,CLV15_MEUR,2008,73605
M69-M71,CLV15_MEUR,2009,71547.9
M69-M71,CLV15_MEUR,2010,72001
M69-M71,CLV15_MEUR,2011,69863.9
M69-M71,CLV15_MEUR,2012,66178.8
M69-M71,CLV15_MEUR,2013,65304.5
M69-M71,CLV15_MEUR,2014,64547.3
M69-M71,CLV15_MEUR,2015,65763.4
M69-M71,CLV15_MEUR,2016,68149.6
M69-M71,CLV15_MEUR,2017,69374.5
M69-M71,CLV15_MEUR,2018,70942.5
M69-M71,CLV15_MEUR,2019,67054.1
M69-M71,CLV15_MEUR,2020,70524.1
M69-M71,CLV15_MEUR,2021,76118.8
M69-M71,CLV15_MEUR,2022,84730.6
M69-M71,CLV15_MEUR,2023,92880.7
M69-M71,CLV15_MEUR,2024,93067.9
M69-M71,CLV15_MEUR,2025,93924.3
M69-M71,CP_MEUR,1975,NA
M69-M71,CP_MEUR,1976,NA
M69-M71,CP_MEUR,1977,NA
M69-M71,CP_MEUR,1978,NA
M69-M71,CP_MEUR,1979,NA
M69-M71,CP_MEUR,1980,NA
M69-M71,CP_MEUR,1981,NA
M69-M71,CP_MEUR,1982,NA
M69-M71,CP_MEUR,1983,NA
M69-M71,CP_MEUR,1984,NA
M69-M71,CP_MEUR,1985,NA
M69-M71,CP_MEUR,1986,NA
M69-M71,CP_MEUR,1987,NA
M69-M71,CP_MEUR,1988,NA
M69-M71,CP_MEUR,1989,NA
M69-M71,CP_MEUR,1990,NA
M69-M71,CP_MEUR,1991,NA
M69-M71,CP_MEUR,1992,NA
M69-M71,CP_MEUR,1993,NA
M69-M71,CP_MEUR,1994,NA
M69-M71,CP_MEUR,1995,33065.5
M69-M71,CP_MEUR,1996,39500.4
M69-M71,CP_MEUR,1997,45055.7
M69-M71,CP_MEUR,1998,43804.7
M69-M71,CP_MEUR,1999,46735.1
M69-M71,CP_MEUR,2000,52215.8
M69-M71,CP_MEUR,2001,52587.9
M69-M71,CP_MEUR,2002,54532.5
M69-M71,CP_MEUR,2003,59932.8
M69-M71,CP_MEUR,2004,61045.4
M69-M71,CP_MEUR,2005,61695.4
M69-M71,CP_MEUR,2006,60375.9
M69-M71,CP_MEUR,2007,62155.5
M69-M71,CP_MEUR,2008,64656.7
M69-M71,CP_MEUR,2009,65074.3
M69-M71,CP_MEUR,2010,65962
M69-M71,CP_MEUR,2011,65648
M69-M71,CP_MEUR,2012,63910.6
M69-M71,CP_MEUR,2013,63608
M69-M71,CP_MEUR,2014,64042.2
M69-M71,CP_MEUR,2015,65763.4
M69-M71,CP_MEUR,2016,67725.6
M69-M71,CP_MEUR,2017,69122.8
M69-M71,CP_MEUR,2018,71589.9
M69-M71,CP_MEUR,2019,68375.8
M69-M71,CP_MEUR,2020,71658.9
M69-M71,CP_MEUR,2021,76857.7
M69-M71,CP_MEUR,2022,84429.9
M69-M71,CP_MEUR,2023,95743.7
M69-M71,CP_MEUR,2024,96444.1
M69-M71,CP_MEUR,2025,99217.4
M69_M70,CLV15_MEUR,1975,NA
M69_M70,CLV15_MEUR,1976,NA
M69_M70,CLV15_MEUR,1977,NA
M69_M70,CLV15_MEUR,1978,NA
M69_M70,CLV15_MEUR,1979,NA
M69_M70,CLV15_MEUR,1980,NA
M69_M70,CLV15_MEUR,1981,NA
M69_M70,CLV15_MEUR,1982,NA
M69_M70,CLV15_MEUR,1983,NA
M69_M70,CLV15_MEUR,1984,NA
M69_M70,CLV15_MEUR,1985,NA
M69_M70,CLV15_MEUR,1986,NA
M69_M70,CLV15_MEUR,1987,NA
M69_M70,CLV15_MEUR,1988,NA
M69_M70,CLV15_MEUR,1989,NA
M69_M70,CLV15_MEUR,1990,NA
M69_M70,CLV15_MEUR,1991,NA
M69_M70,CLV15_MEUR,1992,NA
M69_M70,CLV15_MEUR,1993,NA
M69_M70,CLV15_MEUR,1994,NA
M69_M70,CLV15_MEUR,1995,43153.5
M69_M70,CLV15_MEUR,1996,43689.1
M69_M70,CLV15_MEUR,1997,46567.4
M69_M70,CLV15_MEUR,1998,45685.9
M69_M70,CLV15_MEUR,1999,47436.5
M69_M70,CLV15_MEUR,2000,52117.1
M69_M70,CLV15_MEUR,2001,53256.9
M69_M70,CLV15_MEUR,2002,54956.3
M69_M70,CLV15_MEUR,2003,58046
M69_M70,CLV15_MEUR,2004,55061.5
M69_M70,CLV15_MEUR,2005,51765.8
M69_M70,CLV15_MEUR,2006,52598.6
M69_M70,CLV15_MEUR,2007,53574
M69_M70,CLV15_MEUR,2008,53595.6
M69_M70,CLV15_MEUR,2009,52292.8
M69_M70,CLV15_MEUR,2010,52790.3
M69_M70,CLV15_MEUR,2011,50873.8
M69_M70,CLV15_MEUR,2012,48535.5
M69_M70,CLV15_MEUR,2013,47974.9
M69_M70,CLV15_MEUR,2014,47430.7
M69_M70,CLV15_MEUR,2015,47990.9
M69_M70,CLV15_MEUR,2016,50449
M69_M70,CLV15_MEUR,2017,51569.4
M69_M70,CLV15_MEUR,2018,54322.5
M69_M70,CLV15_MEUR,2019,50982.8
M69_M70,CLV15_MEUR,2020,53838
M69_M70,CLV15_MEUR,2021,56333.8
M69_M70,CLV15_MEUR,2022,61864.6
M69_M70,CLV15_MEUR,2023,67747.5
M69_M70,CLV15_MEUR,2024,NA
M69_M70,CLV15_MEUR,2025,NA
M69_M70,CP_MEUR,1975,NA
M69_M70,CP_MEUR,1976,NA
M69_M70,CP_MEUR,1977,NA
M69_M70,CP_MEUR,1978,NA
M69_M70,CP_MEUR,1979,NA
M69_M70,CP_MEUR,1980,NA
M69_M70,CP_MEUR,1981,NA
M69_M70,CP_MEUR,1982,NA
M69_M70,CP_MEUR,1983,NA
M69_M70,CP_MEUR,1984,NA
M69_M70,CP_MEUR,1985,NA
M69_M70,CP_MEUR,1986,NA
M69_M70,CP_MEUR,1987,NA
M69_M70,CP_MEUR,1988,NA
M69_M70,CP_MEUR,1989,NA
M69_M70,CP_MEUR,1990,NA
M69_M70,CP_MEUR,1991,NA
M69_M70,CP_MEUR,1992,NA
M69_M70,CP_MEUR,1993,NA
M69_M70,CP_MEUR,1994,NA
M69_M70,CP_MEUR,1995,23595.8
M69_M70,CP_MEUR,1996,28166.5
M69_M70,CP_MEUR,1997,32061.6
M69_M70,CP_MEUR,1998,31066
M69_M70,CP_MEUR,1999,33168.2
M69_M70,CP_MEUR,2000,37391.2
M69_M70,CP_MEUR,2001,37966.2
M69_M70,CP_MEUR,2002,38873.6
M69_M70,CP_MEUR,2003,43196.9
M69_M70,CP_MEUR,2004,43561.1
M69_M70,CP_MEUR,2005,44029
M69_M70,CP_MEUR,2006,42433.2
M69_M70,CP_MEUR,2007,43685.7
M69_M70,CP_MEUR,2008,46074.1
M69_M70,CP_MEUR,2009,46760.7
M69_M70,CP_MEUR,2010,47399
M69_M70,CP_MEUR,2011,46890.5
M69_M70,CP_MEUR,2012,46290.7
M69_M70,CP_MEUR,2013,46020.1
M69_M70,CP_MEUR,2014,46882.6
M69_M70,CP_MEUR,2015,47990.9
M69_M70,CP_MEUR,2016,50261.4
M69_M70,CP_MEUR,2017,51105.7
M69_M70,CP_MEUR,2018,53777
M69_M70,CP_MEUR,2019,50842
M69_M70,CP_MEUR,2020,54557.8
M69_M70,CP_MEUR,2021,56770.8
M69_M70,CP_MEUR,2022,60914.9
M69_M70,CP_MEUR,2023,68573.3
M69_M70,CP_MEUR,2024,NA
M69_M70,CP_MEUR,2025,NA
M71,CLV15_MEUR,1975,NA
M71,CLV15_MEUR,1976,NA
M71,CLV15_MEUR,1977,NA
M71,CLV15_MEUR,1978,NA
M71,CLV15_MEUR,1979,NA
M71,CLV15_MEUR,1980,NA
M71,CLV15_MEUR,1981,NA
M71,CLV15_MEUR,1982,NA
M71,CLV15_MEUR,1983,NA
M71,CLV15_MEUR,1984,NA
M71,CLV15_MEUR,1985,NA
M71,CLV15_MEUR,1986,NA
M71,CLV15_MEUR,1987,NA
M71,CLV15_MEUR,1988,NA
M71,CLV15_MEUR,1989,NA
M71,CLV15_MEUR,1990,NA
M71,CLV15_MEUR,1991,NA
M71,CLV15_MEUR,1992,NA
M71,CLV15_MEUR,1993,NA
M71,CLV15_MEUR,1994,NA
M71,CLV15_MEUR,1995,16232.2
