"Regione","Regione_Cod","Provincia","Provincia_Cod","Comune_Cod","Comune","Cognome","Nome","Lista","Voti"
"VENETO",5,"BELLUNO","BELLUNO",75,"BORGO VALBELLUNA","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",20
"VENETO",5,"BELLUNO","BELLUNO",75,"BORGO VALBELLUNA","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",13
"VENETO",5,"BELLUNO","BELLUNO",75,"BORGO VALBELLUNA","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",480
"VENETO",5,"BELLUNO","BELLUNO",75,"BORGO VALBELLUNA","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",34
"VENETO",5,"BELLUNO","BELLUNO",75,"BORGO VALBELLUNA","BUI","FABIO","POPOLARI per il Veneto",14
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",335
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",98
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",25
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","STEFANI","ALBERTO","UNIONE DI CENTRO",6
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",5
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",0
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",107
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",23
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",10
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",9
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",1
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",39
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","BUI","FABIO","POPOLARI per il Veneto",18
"VENETO",5,"BELLUNO","BELLUNO",80,"CALALZO DI CADORE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",4
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",147
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",110
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","STEFANI","ALBERTO","UNIONE DI CENTRO",7
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",7
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",5
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",4
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",62
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",19
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",4
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",3
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",2
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",2
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",1
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",22
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",4
"VENETO",5,"BELLUNO","BELLUNO",81,"CANALE D'AGORDO","BUI","FABIO","POPOLARI per il Veneto",2
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",197
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",72
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",14
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",11
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",3
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","STEFANI","ALBERTO","UNIONE DI CENTRO",2
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",53
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",14
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",13
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",9
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",2
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",2
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",28
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",4
"VENETO",5,"BELLUNO","BELLUNO",100,"CENCENIGHE AGORDINO","BUI","FABIO","POPOLARI per il Veneto",3
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",380
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",365
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",45
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","STEFANI","ALBERTO","UNIONE DI CENTRO",29
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",25
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",12
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",229
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",73
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",21
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",21
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",6
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",3
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",104
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",11
"VENETO",5,"BELLUNO","BELLUNO",110,"CESIOMAGGIORE","BUI","FABIO","POPOLARI per il Veneto",9
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",141
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","STEFANI","ALBERTO","UNIONE DI CENTRO",129
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",113
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",11
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",10
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",1
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",48
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",9
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",9
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",6
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",4
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",2
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",47
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",8
"VENETO",5,"BELLUNO","BELLUNO",120,"CHIES D'ALPAGO","BUI","FABIO","POPOLARI per il Veneto",4
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",26
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",18
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",2
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","STEFANI","ALBERTO","UNIONE DI CENTRO",1
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",0
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",0
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",17
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",6
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",3
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",1
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",1
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",9
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","BUI","FABIO","POPOLARI per il Veneto",0
"VENETO",5,"BELLUNO","BELLUNO",130,"CIBIANA DI CADORE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",0
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",93
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",26
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",2
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","STEFANI","ALBERTO","UNIONE DI CENTRO",2
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",0
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",0
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",2
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",2
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",2
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",1
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",0
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",11
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",1
"VENETO",5,"BELLUNO","BELLUNO",140,"COLLE SANTA LUCIA","BUI","FABIO","POPOLARI per il Veneto",0
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",271
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",120
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",18
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",6
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",4
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","STEFANI","ALBERTO","UNIONE DI CENTRO",2
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",76
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",29
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",13
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",7
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",7
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",43
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",6
"VENETO",5,"BELLUNO","BELLUNO",150,"COMELICO SUPERIORE","BUI","FABIO","POPOLARI per il Veneto",5
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",586
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",458
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",68
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",15
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","STEFANI","ALBERTO","UNIONE DI CENTRO",14
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",8
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",134
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",48
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",38
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",10
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",3
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",3
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",88
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",15
"VENETO",5,"BELLUNO","BELLUNO",160,"CORTINA D'AMPEZZO","BUI","FABIO","POPOLARI per il Veneto",4
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",75
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",23
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",7
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","STEFANI","ALBERTO","UNIONE DI CENTRO",2
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",1
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",0
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",12
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",2
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",2
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",1
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",0
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",10
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","BUI","FABIO","POPOLARI per il Veneto",2
"VENETO",5,"BELLUNO","BELLUNO",170,"DANTA DI CADORE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",0
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",357
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",200
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",19
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",9
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","STEFANI","ALBERTO","UNIONE DI CENTRO",6
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",1
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",97
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",48
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",12
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",9
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",1
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",1
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",0
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",49
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",7
"VENETO",5,"BELLUNO","BELLUNO",180,"DOMEGGE DI CADORE","BUI","FABIO","POPOLARI per il Veneto",3
