"ITTER107"|"Territorio"|"TIPO_DATO12"|"Tipo dato"|"ATECO_2007_MERCE"|"Merce Ateco 2007"|"ISO"|"Paese partner"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M8"|"Ago-2009"|22539||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M9"|"Set-2009"|24887||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M10"|"Ott-2009"|23867||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M11"|"Nov-2009"|25267||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M12"|"Dic-2009"|25047||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M1"|"Gen-2010"|24916||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M2"|"Feb-2010"|25939||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M3"|"Mar-2010"|26968||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M4"|"Apr-2010"|27166||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M5"|"Mag-2010"|27178||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M6"|"Giu-2010"|28485||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M7"|"Lug-2010"|28329||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M8"|"Ago-2010"|28736||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M9"|"Set-2010"|28893||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M10"|"Ott-2010"|29529||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M11"|"Nov-2010"|29118||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2010M12"|"Dic-2010"|29518||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M1"|"Gen-2011"|30838||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M2"|"Feb-2011"|30697||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M3"|"Mar-2011"|31033||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M4"|"Apr-2011"|31305||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M5"|"Mag-2011"|32214||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M6"|"Giu-2011"|31114||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M7"|"Lug-2011"|31736||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M8"|"Ago-2011"|31643||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M9"|"Set-2011"|31848||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M10"|"Ott-2011"|31035||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M11"|"Nov-2011"|31521||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2011M12"|"Dic-2011"|32271||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M1"|"Gen-2012"|31677||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M2"|"Feb-2012"|31793||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M3"|"Mar-2012"|32449||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M4"|"Apr-2012"|32438||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M5"|"Mag-2012"|32902||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M6"|"Giu-2012"|32216||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M7"|"Lug-2012"|32958||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M8"|"Ago-2012"|33898||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M9"|"Set-2012"|32558||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M10"|"Ott-2012"|32763||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M11"|"Nov-2012"|32844||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2012M12"|"Dic-2012"|32179||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M1"|"Gen-2013"|33168||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M2"|"Feb-2013"|32219||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M3"|"Mar-2013"|32638||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M4"|"Apr-2013"|32341||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M5"|"Mag-2013"|32337||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M6"|"Giu-2013"|32919||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M7"|"Lug-2013"|32639||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M8"|"Ago-2013"|32759||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M9"|"Set-2013"|32959||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M10"|"Ott-2013"|32638||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M11"|"Nov-2013"|31838||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2013M12"|"Dic-2013"|33447||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M1"|"Gen-2014"|33184||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M2"|"Feb-2014"|32983||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M3"|"Mar-2014"|32836||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M4"|"Apr-2014"|32663||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M5"|"Mag-2014"|32833||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M6"|"Giu-2014"|33261||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M7"|"Lug-2014"|33164||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M8"|"Ago-2014"|33049||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M9"|"Set-2014"|33683||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M10"|"Ott-2014"|33900||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M11"|"Nov-2014"|32707||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2014M12"|"Dic-2014"|33832||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M1"|"Gen-2015"|33496||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M2"|"Feb-2015"|34124||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M3"|"Mar-2015"|35109||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M4"|"Apr-2015"|34465||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M5"|"Mag-2015"|34585||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M6"|"Giu-2015"|34941||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M7"|"Lug-2015"|35422||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M8"|"Ago-2015"|32680||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M9"|"Set-2015"|33786||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M10"|"Ott-2015"|33646||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M11"|"Nov-2015"|34737||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2015M12"|"Dic-2015"|34037||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M1"|"Gen-2016"|33318||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M2"|"Feb-2016"|34147||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M3"|"Mar-2016"|33559||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M4"|"Apr-2016"|34827||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M5"|"Mag-2016"|34380||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M6"|"Giu-2016"|34717||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M7"|"Lug-2016"|35173||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M8"|"Ago-2016"|34913||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M9"|"Set-2016"|35046||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M10"|"Ott-2016"|34744||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M11"|"Nov-2016"|35635||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2016M12"|"Dic-2016"|36443||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M1"|"Gen-2017"|36769||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M2"|"Feb-2017"|36181||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M3"|"Mar-2017"|37904||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M4"|"Apr-2017"|37128||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M5"|"Mag-2017"|37442||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M6"|"Giu-2017"|37267||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M7"|"Lug-2017"|37232||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M8"|"Ago-2017"|38517||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M9"|"Set-2017"|37645||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M10"|"Ott-2017"|37897||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M11"|"Nov-2017"|38625||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2017M12"|"Dic-2017"|40049||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M1"|"Gen-2018"|37647||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M2"|"Feb-2018"|37702||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M3"|"Mar-2018"|38327||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M4"|"Apr-2018"|38322||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M5"|"Mag-2018"|37598||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M6"|"Giu-2018"|39607||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M7"|"Lug-2018"|39342||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M8"|"Ago-2018"|39832||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M9"|"Set-2018"|38498||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M10"|"Ott-2018"|39815||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M11"|"Nov-2018"|39755||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2018M12"|"Dic-2018"|38822||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M1"|"Gen-2019"|40008||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M2"|"Feb-2019"|39277||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M3"|"Mar-2019"|40061||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M4"|"Apr-2019"|39558||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M5"|"Mag-2019"|40212||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M6"|"Giu-2019"|40676||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M7"|"Lug-2019"|40211||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M8"|"Ago-2019"|39450||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M9"|"Set-2019"|40855||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M10"|"Ott-2019"|41575||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M11"|"Nov-2019"|39010||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2019M12"|"Dic-2019"|40147||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M1"|"Gen-2020"|40524||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M2"|"Feb-2020"|40219||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M3"|"Mar-2020"|33698||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M4"|"Apr-2020"|21970||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M5"|"Mag-2020"|30131||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M6"|"Giu-2020"|34653||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M7"|"Lug-2020"|37272||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M8"|"Ago-2020"|38091||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M9"|"Set-2020"|39363||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2020M10"|"Ott-2020"|39102||
