id,lon,lat,paese,t_2026,media_1991_2020,anomalia
eu_-100_5450,-1,54.5,Regno Unito,15.15,12.7,2.45
eu_-100_5475,-1,54.75,Regno Unito,15.46,13.01,2.44
eu_-100_6000,-1,60,Regno Unito,11.57,10.15,1.43
eu_-100_6025,-1,60.25,Regno Unito,11.54,10.11,1.43
eu_-100_6050,-1,60.5,Regno Unito,11.58,10.15,1.44
eu_-100_6075,-1,60.75,Regno Unito,11.66,10.15,1.51
eu_-75_3750,-0.75,37.5,Spagna,24.72,22.59,2.13
eu_-75_3775,-0.75,37.75,Spagna,24.86,22.8,2.06
eu_-75_3800,-0.75,38,Spagna,25.57,23.48,2.09
eu_-75_3825,-0.75,38.25,Spagna,25.57,23.24,2.33
eu_-75_3850,-0.75,38.5,Spagna,24.55,21.87,2.68
eu_-75_3875,-0.75,38.75,Spagna,24.06,21.56,2.5
eu_-75_3900,-0.75,39,Spagna,23.77,21.88,1.89
eu_-75_3925,-0.75,39.25,Spagna,23.9,21.77,2.13
eu_-75_3950,-0.75,39.5,Spagna,24.13,21.54,2.59
eu_-75_3975,-0.75,39.75,Spagna,23.59,20.56,3.03
eu_-75_4000,-0.75,40,Spagna,21.56,18.16,3.4
eu_-75_4025,-0.75,40.25,Spagna,21.53,17.69,3.84
eu_-75_4050,-0.75,40.5,Spagna,20.21,16.03,4.18
eu_-75_4075,-0.75,40.75,Spagna,21.66,17.31,4.35
eu_-75_4100,-0.75,41,Spagna,23.72,19.42,4.3
eu_-75_4125,-0.75,41.25,Spagna,25.08,20.99,4.09
eu_-75_4150,-0.75,41.5,Spagna,26.26,22.19,4.08
eu_-75_4175,-0.75,41.75,Spagna,26.61,22.36,4.25
eu_-75_4200,-0.75,42,Spagna,25.89,21.58,4.31
eu_-75_4225,-0.75,42.25,Spagna,24.09,19.7,4.39
eu_-75_4250,-0.75,42.5,Spagna,21.91,17.38,4.53
eu_-75_4275,-0.75,42.75,Spagna,18.9,14.74,4.16
eu_-75_4300,-0.75,43,Francia,18.32,14.4,3.92
eu_-75_4325,-0.75,43.25,Francia,21.5,17.52,3.98
eu_-75_4350,-0.75,43.5,Francia,23.03,18.94,4.08
eu_-75_4375,-0.75,43.75,Francia,23.39,19.35,4.05
eu_-75_4400,-0.75,44,Francia,24.04,19.64,4.4
eu_-75_4425,-0.75,44.25,Francia,24.09,19.58,4.51
eu_-75_4450,-0.75,44.5,Francia,23.94,19.53,4.41
eu_-75_4475,-0.75,44.75,Francia,23.59,19.35,4.24
eu_-75_4500,-0.75,45,Francia,23.46,19.33,4.13
eu_-75_4525,-0.75,45.25,Francia,23.42,19.22,4.2
eu_-75_4550,-0.75,45.5,Francia,23.36,18.99,4.37
eu_-75_4575,-0.75,45.75,Francia,23.21,18.73,4.49
eu_-75_4600,-0.75,46,Francia,23,18.57,4.42
eu_-75_4625,-0.75,46.25,Francia,22.79,18.42,4.37
eu_-75_4650,-0.75,46.5,Francia,22.71,18.08,4.62
eu_-75_4675,-0.75,46.75,Francia,22.27,17.42,4.84
eu_-75_4700,-0.75,47,Francia,22.2,17.32,4.88
eu_-75_4725,-0.75,47.25,Francia,22.35,17.54,4.81
eu_-75_4750,-0.75,47.5,Francia,22.2,17.63,4.57
eu_-75_4775,-0.75,47.75,Francia,21.75,17.4,4.35
eu_-75_4800,-0.75,48,Francia,21.26,17.05,4.21
eu_-75_4825,-0.75,48.25,Francia,20.59,16.54,4.05
eu_-75_4850,-0.75,48.5,Francia,19.92,16.05,3.87
eu_-75_4875,-0.75,48.75,Francia,19.03,15.44,3.59
eu_-75_4900,-0.75,49,Francia,18.89,15.57,3.32
eu_-75_4925,-0.75,49.25,Francia,18.92,15.9,3.02
eu_-75_5075,-0.75,50.75,Regno Unito,17.32,14.97,2.35
eu_-75_5100,-0.75,51,Regno Unito,17.69,14.99,2.69
eu_-75_5125,-0.75,51.25,Regno Unito,18.03,15.17,2.86
eu_-75_5150,-0.75,51.5,Regno Unito,18.03,15.18,2.86
eu_-75_5175,-0.75,51.75,Regno Unito,17.65,14.73,2.92
eu_-75_5200,-0.75,52,Regno Unito,17.82,14.83,2.98
eu_-75_5225,-0.75,52.25,Regno Unito,17.78,14.76,3.02
eu_-75_5250,-0.75,52.5,Regno Unito,17.63,14.58,3.05
eu_-75_5275,-0.75,52.75,Regno Unito,17.46,14.33,3.13
eu_-75_5300,-0.75,53,Regno Unito,17.72,14.64,3.08
eu_-75_5325,-0.75,53.25,Regno Unito,17.67,14.59,3.07
eu_-75_5350,-0.75,53.5,Regno Unito,17.54,14.55,2.99
eu_-75_5375,-0.75,53.75,Regno Unito,17.23,14.3,2.93
eu_-75_5400,-0.75,54,Regno Unito,16.56,13.72,2.84
eu_-75_5425,-0.75,54.25,Regno Unito,15.96,13.37,2.6
eu_-75_5450,-0.75,54.5,Regno Unito,14.96,12.6,2.35
eu_-75_6050,-0.75,60.5,Regno Unito,11.65,10.15,1.5
eu_-75_6075,-0.75,60.75,Regno Unito,11.71,10.15,1.56
eu_-50_3825,-0.5,38.25,Spagna,25.32,22.98,2.34
eu_-50_3850,-0.5,38.5,Spagna,24.27,21.61,2.66
eu_-50_3875,-0.5,38.75,Spagna,23.52,21.18,2.34
eu_-50_3900,-0.5,39,Spagna,24.37,22.82,1.55
eu_-50_3925,-0.5,39.25,Spagna,24.83,23.03,1.8
eu_-50_3950,-0.5,39.5,Spagna,24.97,22.69,2.28
eu_-50_3975,-0.5,39.75,Spagna,24.01,21.22,2.78
eu_-50_4000,-0.5,40,Spagna,22.68,19.7,2.99
eu_-50_4025,-0.5,40.25,Spagna,20.08,16.83,3.24
eu_-50_4050,-0.5,40.5,Spagna,19.56,15.68,3.87
eu_-50_4075,-0.5,40.75,Spagna,22.51,18.04,4.46
eu_-50_4100,-0.5,41,Spagna,24.42,20.28,4.14
eu_-50_4125,-0.5,41.25,Spagna,26.2,22.39,3.81
eu_-50_4150,-0.5,41.5,Spagna,26.87,22.88,3.99
eu_-50_4175,-0.5,41.75,Spagna,25.97,21.67,4.3
eu_-50_4200,-0.5,42,Spagna,25.96,21.67,4.3
eu_-50_4225,-0.5,42.25,Spagna,23.2,18.91,4.28
eu_-50_4250,-0.5,42.5,Spagna,20.87,16.68,4.19
eu_-50_4275,-0.5,42.75,Spagna,16.39,12.59,3.8
eu_-50_4300,-0.5,43,Francia,17.81,13.88,3.93
eu_-50_4325,-0.5,43.25,Francia,21.3,17.36,3.93
eu_-50_4350,-0.5,43.5,Francia,22.95,18.96,3.99
eu_-50_4375,-0.5,43.75,Francia,23.39,19.33,4.06
eu_-50_4400,-0.5,44,Francia,24.09,19.67,4.42
eu_-50_4425,-0.5,44.25,Francia,24.13,19.55,4.58
eu_-50_4450,-0.5,44.5,Francia,23.96,19.61,4.35
eu_-50_4475,-0.5,44.75,Francia,23.63,19.46,4.16
eu_-50_4500,-0.5,45,Francia,23.58,19.39,4.19
eu_-50_4525,-0.5,45.25,Francia,23.33,19.1,4.23
eu_-50_4550,-0.5,45.5,Francia,23.32,18.9,4.42
eu_-50_4575,-0.5,45.75,Francia,23.26,18.73,4.54
eu_-50_4600,-0.5,46,Francia,22.98,18.46,4.51
eu_-50_4625,-0.5,46.25,Francia,22.94,18.37,4.57
eu_-50_4650,-0.5,46.5,Francia,22.79,17.96,4.83
eu_-50_4675,-0.5,46.75,Francia,22.37,17.41,4.96
eu_-50_4700,-0.5,47,Francia,22.57,17.57,5
eu_-50_4725,-0.5,47.25,Francia,22.64,17.74,4.9
eu_-50_4750,-0.5,47.5,Francia,22.51,17.86,4.65
eu_-50_4775,-0.5,47.75,Francia,22.08,17.58,4.49
eu_-50_4800,-0.5,48,Francia,21.46,17.15,4.31
eu_-50_4825,-0.5,48.25,Francia,20.77,16.62,4.15
eu_-50_4850,-0.5,48.5,Francia,20.11,16.14,3.97
eu_-50_4875,-0.5,48.75,Francia,19.36,15.64,3.72
eu_-50_4900,-0.5,49,Francia,19.3,15.81,3.49
eu_-50_4925,-0.5,49.25,Francia,19.33,16.13,3.2
eu_-50_5075,-0.5,50.75,Regno Unito,17.56,15.01,2.56
eu_-50_5100,-0.5,51,Regno Unito,17.67,15.06,2.61
eu_-50_5125,-0.5,51.25,Regno Unito,18.01,15.21,2.8
eu_-50_5150,-0.5,51.5,Regno Unito,18.13,15.35,2.77
eu_-50_5175,-0.5,51.75,Regno Unito,17.66,14.82,2.85
eu_-50_5200,-0.5,52,Regno Unito,17.9,14.92,2.98
eu_-50_5225,-0.5,52.25,Regno Unito,17.95,14.9,3.05
eu_-50_5250,-0.5,52.5,Regno Unito,17.91,14.85,3.06
eu_-50_5275,-0.5,52.75,Regno Unito,17.75,14.66,3.09
eu_-50_5300,-0.5,53,Regno Unito,17.67,14.62,3.05
eu_-50_5325,-0.5,53.25,Regno Unito,17.65,14.59,3.06
eu_-50_5350,-0.5,53.5,Regno Unito,17.46,14.42,3.03
eu_-50_5375,-0.5,53.75,Regno Unito,17.07,14.13,2.94
eu_-50_5400,-0.5,54,Regno Unito,16.35,13.57,2.78
eu_-50_5425,-0.5,54.25,Regno Unito,15.65,13.14,2.51
eu_-50_5450,-0.5,54.5,Regno Unito,14.93,12.65,2.28
eu_-25_3850,-0.25,38.5,Spagna,24.18,21.72,2.47
eu_-25_3875,-0.25,38.75,Spagna,23.19,20.99,2.2
eu_-25_3900,-0.25,39,Spagna,23.92,22.37,1.55
eu_-25_3925,-0.25,39.25,Spagna,25.04,23.33,1.71
eu_-25_3950,-0.25,39.5,Spagna,25.37,23.36,2.01
eu_-25_3975,-0.25,39.75,Spagna,24.55,22.08,2.46
eu_-25_4000,-0.25,40,Spagna,23.69,20.88,2.81
eu_-25_4025,-0.25,40.25,Spagna,21.26,18.44,2.82
eu_-25_4050,-0.25,40.5,Spagna,20.8,17.43,3.38
eu_-25_4075,-0.25,40.75,Spagna,23.64,19.54,4.1
eu_-25_4100,-0.25,41,Spagna,25.3,21.29,4.01
eu_-25_4125,-0.25,41.25,Spagna,26.88,23.13,3.75
eu_-25_4150,-0.25,41.5,Spagna,26.53,22.59,3.94
eu_-25_4175,-0.25,41.75,Spagna,26.78,22.45,4.33
eu_-25_4200,-0.25,42,Spagna,26.15,21.8,4.35
eu_-25_4225,-0.25,42.25,Spagna,22.41,18.08,4.34
eu_-25_4250,-0.25,42.5,Spagna,19.82,15.68,4.15
eu_-25_4275,-0.25,42.75,Spagna,14.82,11.22,3.6
eu_-25_4300,-0.25,43,Francia,17.19,13.6,3.59
eu_-25_4325,-0.25,43.25,Francia,21.21,17.27,3.94
eu_-25_4350,-0.25,43.5,Francia,22.78,18.8,3.98
eu_-25_4375,-0.25,43.75,Francia,23.34,19.32,4.03
eu_-25_4400,-0.25,44,Francia,24.05,19.66,4.39
eu_-25_4425,-0.25,44.25,Francia,24.15,19.59,4.56
eu_-25_4450,-0.25,44.5,Francia,23.87,19.62,4.25
eu_-25_4475,-0.25,44.75,Francia,23.65,19.46,4.19
eu_-25_4500,-0.25,45,Francia,23.75,19.43,4.32
eu_-25_4525,-0.25,45.25,Francia,23.49,19.04,4.46
eu_-25_4550,-0.25,45.5,Francia,23.35,18.84,4.5
eu_-25_4575,-0.25,45.75,Francia,23.34,18.73,4.61
eu_-25_4600,-0.25,46,Francia,22.93,18.35,4.58
eu_-25_4625,-0.25,46.25,Francia,22.88,18.18,4.7
eu_-25_4650,-0.25,46.5,Francia,22.84,17.81,5.03
eu_-25_4675,-0.25,46.75,Francia,22.71,17.63,5.08
eu_-25_4700,-0.25,47,Francia,22.98,17.9,5.08
eu_-25_4725,-0.25,47.25,Francia,22.85,17.95,4.9
eu_-25_4750,-0.25,47.5,Francia,22.64,17.95,4.69
eu_-25_4775,-0.25,47.75,Francia,22.32,17.71,4.61
eu_-25_4800,-0.25,48,Francia,21.65,17.19,4.46
eu_-25_4825,-0.25,48.25,Francia,20.63,16.43,4.19
eu_-25_4850,-0.25,48.5,Francia,20.01,15.98,4.02
eu_-25_4875,-0.25,48.75,Francia,19.51,15.71,3.8
eu_-25_4900,-0.25,49,Francia,19.61,15.97,3.64
eu_-25_4925,-0.25,49.25,Francia,19.77,16.31,3.46
eu_-25_5075,-0.25,50.75,Regno Unito,17.42,14.89,2.53
eu_-25_5100,-0.25,51,Regno Unito,17.58,15.01,2.57
eu_-25_5125,-0.25,51.25,Regno Unito,17.83,15.1,2.73
eu_-25_5150,-0.25,51.5,Regno Unito,18.1,15.41,2.69
eu_-25_5175,-0.25,51.75,Regno Unito,17.79,15.01,2.77
eu_-25_5200,-0.25,52,Regno Unito,17.91,14.97,2.94
eu_-25_5225,-0.25,52.25,Regno Unito,18.13,15.03,3.1
eu_-25_5250,-0.25,52.5,Regno Unito,18.14,15.08,3.06
eu_-25_5275,-0.25,52.75,Regno Unito,18,14.97,3.03
eu_-25_5300,-0.25,53,Regno Unito,17.8,14.79,3.01
eu_-25_5325,-0.25,53.25,Regno Unito,17.48,14.44,3.04
eu_-25_5350,-0.25,53.5,Regno Unito,17.28,14.21,3.07
eu_-25_5375,-0.25,53.75,Regno Unito,16.84,13.91,2.93
eu_-25_5400,-0.25,54,Regno Unito,16.16,13.51,2.65
eu_-25_5425,-0.25,54.25,Regno Unito,15.81,13.19,2.63
eu_0_3850,0,38.5,Spagna,24.38,22.25,2.12
eu_0_3875,0,38.75,Spagna,23.92,22.07,1.86
eu_0_3900,0,39,Spagna,23.77,22.41,1.36
eu_0_3975,0,39.75,Spagna,24.64,22.1,2.54
eu_0_4000,0,40,Spagna,24.27,21.59,2.67
eu_0_4025,0,40.25,Spagna,22.88,20.25,2.63
eu_0_4050,0,40.5,Spagna,21.98,18.81,3.17
eu_0_4075,0,40.75,Spagna,22.73,18.94,3.78
eu_0_4100,0,41,Spagna,25.35,21.31,4.04
eu_0_4125,0,41.25,Spagna,27.09,23.23,3.86
eu_0_4150,0,41.5,Spagna,26.79,22.8,4
eu_0_4175,0,41.75,Spagna,27.23,22.86,4.37
eu_0_4200,0,42,Spagna,26.1,21.71,4.39
eu_0_4225,0,42.25,Spagna,22.54,18.34,4.2
eu_0_4250,0,42.5,Spagna,19.39,15.7,3.69
eu_0_4275,0,42.75,Francia,13.81,10.64,3.17
eu_0_4300,0,43,Francia,17.28,13.76,3.52
eu_0_4325,0,43.25,Francia,21.14,17.17,3.98
eu_0_4350,0,43.5,Francia,22.92,18.92,4.01
eu_0_4375,0,43.75,Francia,23.31,19.26,4.05
eu_0_4400,0,44,Francia,23.93,19.56,4.37
eu_0_4425,0,44.25,Francia,24.04,19.59,4.45
eu_0_4450,0,44.5,Francia,23.77,19.61,4.17
eu_0_4475,0,44.75,Francia,23.86,19.58,4.28
eu_0_4500,0,45,Francia,24,19.54,4.46
eu_0_4525,0,45.25,Francia,23.72,19.16,4.56
eu_0_4550,0,45.5,Francia,23.29,18.75,4.54
eu_0_4575,0,45.75,Francia,23.28,18.67,4.61
eu_0_4600,0,46,Francia,22.96,18.31,4.65
eu_0_4625,0,46.25,Francia,22.79,18.01,4.78
eu_0_4650,0,46.5,Francia,22.85,17.84,5.02
eu_0_4675,0,46.75,Francia,23.07,17.9,5.18
eu_0_4700,0,47,Francia,23.26,18.1,5.16
eu_0_4725,0,47.25,Francia,23.09,18.12,4.96
eu_0_4750,0,47.5,Francia,22.75,17.98,4.78
eu_0_4775,0,47.75,Francia,22.36,17.72,4.64
eu_0_4800,0,48,Francia,21.88,17.31,4.57
eu_0_4825,0,48.25,Francia,21.13,16.84,4.28
eu_0_4850,0,48.5,Francia,20.15,16.06,4.08
eu_0_4875,0,48.75,Francia,19.87,15.98,3.89
eu_0_4900,0,49,Francia,19.92,16.21,3.71
eu_0_4925,0,49.25,Francia,19.71,16.21,3.5
eu_0_4950,0,49.5,Francia,18.52,15.66,2.86
eu_0_5075,0,50.75,Regno Unito,16.89,14.52,2.36
eu_0_5100,0,51,Regno Unito,17.52,14.95,2.57
eu_0_5125,0,51.25,Regno Unito,17.7,15.02,2.68
eu_0_5150,0,51.5,Regno Unito,18.08,15.43,2.65
eu_0_5175,0,51.75,Regno Unito,17.88,15.16,2.72
eu_0_5200,0,52,Regno Unito,17.88,14.96,2.92
eu_0_5225,0,52.25,Regno Unito,18.18,15.14,3.04
eu_0_5250,0,52.5,Regno Unito,18.25,15.23,3.02
eu_0_5275,0,52.75,Regno Unito,18.08,15.01,3.07
eu_0_5300,0,53,Regno Unito,17.69,14.72,2.97
eu_0_5325,0,53.25,Regno Unito,17.19,14.22,2.96
eu_0_5350,0,53.5,Regno Unito,17.21,14.16,3.04
eu_0_5375,0,53.75,Regno Unito,16.7,13.81,2.89
eu_0_5400,0,54,Regno Unito,15.95,13.39,2.56
eu_25_3875,0.25,38.75,Spagna,24.02,22.24,1.78
eu_25_4000,0.25,40,Spagna,24.01,21.37,2.64
eu_25_4025,0.25,40.25,Spagna,24.27,21.54,2.73
eu_25_4050,0.25,40.5,Spagna,24.02,20.94,3.09
eu_25_4075,0.25,40.75,Spagna,22.77,19.42,3.34
eu_25_4100,0.25,41,Spagna,24.88,21,3.88
eu_25_4125,0.25,41.25,Spagna,26.57,22.58,4
eu_25_4150,0.25,41.5,Spagna,26.94,22.95,3.99
eu_25_4175,0.25,41.75,Spagna,27.44,23.15,4.29
eu_25_4200,0.25,42,Spagna,25.66,21.3,4.36
eu_25_4225,0.25,42.25,Spagna,23.5,19.32,4.18
eu_25_4250,0.25,42.5,Spagna,19.08,15.64,3.44
eu_25_4275,0.25,42.75,Francia,13.92,11.06,2.86
eu_25_4300,0.25,43,Francia,17.39,13.88,3.51
eu_25_4325,0.25,43.25,Francia,21.63,17.61,4.03
eu_25_4350,0.25,43.5,Francia,23.03,18.99,4.04
eu_25_4375,0.25,43.75,Francia,23.3,19.19,4.1
eu_25_4400,0.25,44,Francia,23.8,19.58,4.22
eu_25_4425,0.25,44.25,Francia,23.85,19.65,4.2
eu_25_4450,0.25,44.5,Francia,23.87,19.69,4.18
eu_25_4475,0.25,44.75,Francia,23.94,19.55,4.39
eu_25_4500,0.25,45,Francia,23.96,19.44,4.52
eu_25_4525,0.25,45.25,Francia,23.64,19.04,4.6
eu_25_4550,0.25,45.5,Francia,23.27,18.62,4.66
eu_25_4575,0.25,45.75,Francia,23.27,18.59,4.68
eu_25_4600,0.25,46,Francia,23.1,18.35,4.75
eu_25_4625,0.25,46.25,Francia,23.02,18.14,4.88
eu_25_4650,0.25,46.5,Francia,23.1,18.07,5.03
eu_25_4675,0.25,46.75,Francia,23.27,18.07,5.2
eu_25_4700,0.25,47,Francia,23.22,18.09,5.13
eu_25_4725,0.25,47.25,Francia,23.05,18.11,4.94
eu_25_4750,0.25,47.5,Francia,22.6,17.86,4.74
eu_25_4775,0.25,47.75,Francia,22.3,17.67,4.63
eu_25_4800,0.25,48,Francia,22,17.4,4.6
eu_25_4825,0.25,48.25,Francia,21.44,17.04,4.4
eu_25_4850,0.25,48.5,Francia,20.56,16.38,4.18
eu_25_4875,0.25,48.75,Francia,19.92,15.91,4.01
eu_25_4900,0.25,49,Francia,19.73,15.88,3.85
eu_25_4925,0.25,49.25,Francia,19.48,15.92,3.56
eu_25_4950,0.25,49.5,Francia,18.57,15.66,2.9
eu_25_4975,0.25,49.75,Francia,17.73,15.06,2.67
eu_25_5075,0.25,50.75,Regno Unito,16.96,14.61,2.35
eu_25_5100,0.25,51,Regno Unito,17.59,14.96,2.63
eu_25_5125,0.25,51.25,Regno Unito,17.85,15.16,2.68
eu_25_5150,0.25,51.5,Regno Unito,18.05,15.39,2.66
eu_25_5175,0.25,51.75,Regno Unito,17.84,15.11,2.73
eu_25_5200,0.25,52,Regno Unito,17.87,14.96,2.91
eu_25_5225,0.25,52.25,Regno Unito,18.08,15.1,2.98
eu_25_5250,0.25,52.5,Regno Unito,18.17,15.17,3
eu_25_5275,0.25,52.75,Regno Unito,18.1,14.96,3.15
eu_25_5300,0.25,53,Regno Unito,17.36,14.43,2.93
eu_25_5325,0.25,53.25,Regno Unito,17.01,14.1,2.9
eu_25_5350,0.25,53.5,Regno Unito,17.08,14.1,2.98
eu_50_4025,0.5,40.25,Spagna,24.34,21.43,2.91
eu_50_4050,0.5,40.5,Spagna,24.74,21.82,2.92
eu_50_4075,0.5,40.75,Spagna,24.4,21.2,3.2
eu_50_4100,0.5,41,Spagna,24.81,21.31,3.5
eu_50_4125,0.5,41.25,Spagna,25.87,22.14,3.73
eu_50_4150,0.5,41.5,Spagna,26.82,22.75,4.06
eu_50_4175,0.5,41.75,Spagna,27.31,22.93,4.38
eu_50_4200,0.5,42,Spagna,24.82,20.28,4.54
eu_50_4225,0.5,42.25,Spagna,22.47,18.26,4.21
eu_50_4250,0.5,42.5,Spagna,17.02,13.6,3.42
eu_50_4275,0.5,42.75,Francia,14.51,11.67,2.84
eu_50_4300,0.5,43,Francia,18.7,15.14,3.55
eu_50_4325,0.5,43.25,Francia,21.37,17.55,3.82
eu_50_4350,0.5,43.5,Francia,23.04,19.03,4.01
eu_50_4375,0.5,43.75,Francia,23.42,19.32,4.1
eu_50_4400,0.5,44,Francia,23.7,19.62,4.09
eu_50_4425,0.5,44.25,Francia,23.77,19.66,4.11
eu_50_4450,0.5,44.5,Francia,23.79,19.52,4.27
eu_50_4475,0.5,44.75,Francia,23.83,19.4,4.43
eu_50_4500,0.5,45,Francia,23.84,19.26,4.58
eu_50_4525,0.5,45.25,Francia,23.52,18.81,4.71
eu_50_4550,0.5,45.5,Francia,23.29,18.51,4.79
eu_50_4575,0.5,45.75,Francia,23.05,18.23,4.82
eu_50_4600,0.5,46,Francia,23.1,18.14,4.96
eu_50_4625,0.5,46.25,Francia,23.16,18.17,4.99
eu_50_4650,0.5,46.5,Francia,23.36,18.2,5.16
eu_50_4675,0.5,46.75,Francia,23.4,18.21,5.19
eu_50_4700,0.5,47,Francia,23.34,18.18,5.16
eu_50_4725,0.5,47.25,Francia,23.02,18.07,4.95
eu_50_4750,0.5,47.5,Francia,22.6,17.85,4.76
eu_50_4775,0.5,47.75,Francia,22.19,17.57,4.63
eu_50_4800,0.5,48,Francia,21.82,17.22,4.59
eu_50_4825,0.5,48.25,Francia,21.45,16.95,4.51
eu_50_4850,0.5,48.5,Francia,20.64,16.32,4.32
eu_50_4875,0.5,48.75,Francia,19.86,15.7,4.16
eu_50_4900,0.5,49,Francia,19.77,15.79,3.98
eu_50_4925,0.5,49.25,Francia,19.55,15.87,3.68
eu_50_4950,0.5,49.5,Francia,19.01,15.77,3.23
eu_50_4975,0.5,49.75,Francia,18.06,15.23,2.83
eu_50_5075,0.5,50.75,Regno Unito,17.57,14.99,2.58
eu_50_5100,0.5,51,Regno Unito,17.76,15.09,2.67
eu_50_5125,0.5,51.25,Regno Unito,18,15.29,2.72
eu_50_5150,0.5,51.5,Regno Unito,18.13,15.41,2.72
eu_50_5175,0.5,51.75,Regno Unito,17.9,15.14,2.76
eu_50_5200,0.5,52,Regno Unito,17.84,14.98,2.86
eu_50_5225,0.5,52.25,Regno Unito,17.83,14.9,2.93
eu_50_5250,0.5,52.5,Regno Unito,18.09,15.08,3.01
eu_50_5275,0.5,52.75,Regno Unito,17.86,14.75,3.11
eu_50_5300,0.5,53,Regno Unito,17.22,14.15,3.07
eu_75_4050,0.75,40.5,Spagna,24.51,21.55,2.97
eu_75_4075,0.75,40.75,Spagna,24.4,21.62,2.78
eu_75_4100,0.75,41,Spagna,24.35,21.1,3.25
eu_75_4125,0.75,41.25,Spagna,24.75,21.12,3.64
eu_75_4150,0.75,41.5,Spagna,25.95,21.81,4.14
eu_75_4175,0.75,41.75,Spagna,27.01,22.61,4.4
eu_75_4200,0.75,42,Spagna,24.17,19.61,4.57
eu_75_4225,0.75,42.25,Spagna,22.16,17.86,4.3
eu_75_4250,0.75,42.5,Spagna,16.18,12.74,3.43
eu_75_4275,0.75,42.75,Spagna,14.96,11.98,2.97
eu_75_4300,0.75,43,Francia,19.16,15.53,3.63
eu_75_4325,0.75,43.25,Francia,21.99,18.09,3.9
eu_75_4350,0.75,43.5,Francia,23.25,19.09,4.16
eu_75_4375,0.75,43.75,Francia,23.68,19.5,4.18
eu_75_4400,0.75,44,Francia,23.8,19.73,4.07
eu_75_4425,0.75,44.25,Francia,23.73,19.58,4.15
eu_75_4450,0.75,44.5,Francia,23.85,19.45,4.4
eu_75_4475,0.75,44.75,Francia,23.96,19.33,4.63
eu_75_4500,0.75,45,Francia,23.74,19.01,4.73
eu_75_4525,0.75,45.25,Francia,23.61,18.76,4.85
eu_75_4550,0.75,45.5,Francia,23.2,18.27,4.94
eu_75_4575,0.75,45.75,Francia,22.78,17.83,4.95
eu_75_4600,0.75,46,Francia,23.03,17.97,5.06
eu_75_4625,0.75,46.25,Francia,23.27,18.11,5.16
eu_75_4650,0.75,46.5,Francia,23.45,18.23,5.22
eu_75_4675,0.75,46.75,Francia,23.47,18.26,5.22
eu_75_4700,0.75,47,Francia,23.29,18.2,5.1
eu_75_4725,0.75,47.25,Francia,23.01,18.1,4.92
eu_75_4750,0.75,47.5,Francia,22.58,17.84,4.75
eu_75_4775,0.75,47.75,Francia,22.19,17.56,4.63
eu_75_4800,0.75,48,Francia,21.7,17.08,4.62
eu_75_4825,0.75,48.25,Francia,21.36,16.76,4.6
eu_75_4850,0.75,48.5,Francia,20.76,16.3,4.46
eu_75_4875,0.75,48.75,Francia,20.29,15.94,4.35
eu_75_4900,0.75,49,Francia,20.12,15.96,4.15
eu_75_4925,0.75,49.25,Francia,19.65,15.87,3.79
eu_75_4950,0.75,49.5,Francia,19.3,15.89,3.4
eu_75_4975,0.75,49.75,Francia,18.48,15.44,3.03
eu_75_5000,0.75,50,Francia,18.79,15.85,2.93
eu_75_5075,0.75,50.75,Regno Unito,17.85,15.21,2.64
eu_75_5100,0.75,51,Regno Unito,17.97,15.31,2.67
eu_75_5125,0.75,51.25,Regno Unito,18.11,15.29,2.82
eu_75_5150,0.75,51.5,Regno Unito,18.18,15.4,2.78
eu_75_5175,0.75,51.75,Regno Unito,17.95,15.17,2.78
eu_75_5200,0.75,52,Regno Unito,17.91,15.07,2.84
eu_75_5225,0.75,52.25,Regno Unito,17.8,14.89,2.91
eu_75_5250,0.75,52.5,Regno Unito,17.9,14.9,2.99
eu_75_5275,0.75,52.75,Regno Unito,17.6,14.53,3.07
eu_75_5300,0.75,53,Regno Unito,17.06,14.04,3.02
eu_100_4100,1,41,Spagna,24.57,21.32,3.25
eu_100_4125,1,41.25,Spagna,23.82,20.3,3.51
eu_100_4150,1,41.5,Spagna,24.96,20.89,4.07
eu_100_4175,1,41.75,Spagna,26.53,22.13,4.41
eu_100_4200,1,42,Spagna,24.43,19.76,4.67
eu_100_4225,1,42.25,Spagna,21.67,17.45,4.22
eu_100_4250,1,42.5,Spagna,15.73,12.22,3.51
eu_100_4275,1,42.75,Spagna,14.09,11.01,3.08
eu_100_4300,1,43,Francia,19.37,15.75,3.62
eu_100_4325,1,43.25,Francia,22.31,18.33,3.98
eu_100_4350,1,43.5,Francia,23.38,19.19,4.19
eu_100_4375,1,43.75,Francia,23.66,19.43,4.23
eu_100_4400,1,44,Francia,23.81,19.74,4.08
eu_100_4425,1,44.25,Francia,23.66,19.47,4.2
eu_100_4450,1,44.5,Francia,23.71,19.23,4.48
eu_100_4475,1,44.75,Francia,23.75,19.04,4.71
eu_100_4500,1,45,Francia,23.78,18.98,4.81
eu_100_4525,1,45.25,Francia,23.67,18.69,4.98
eu_100_4550,1,45.5,Francia,22.95,17.88,5.06
eu_100_4575,1,45.75,Francia,22.6,17.57,5.03
eu_100_4600,1,46,Francia,22.79,17.62,5.18
eu_100_4625,1,46.25,Francia,23.21,17.88,5.33
eu_100_4650,1,46.5,Francia,23.58,18.25,5.33
eu_100_4675,1,46.75,Francia,23.62,18.39,5.22
